ID,Tesis Adı,Kategori,Enlem,Boylam,Kritiklik,Durum,Kaynak,Etiket,Tahmini_Alan_km2,Detayli_Stratejik_Aciklama,Bağlı_Olduğu_Üs
158,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #7,depo,33.770571,42.416851,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
159,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #8,depo,33.764037,42.443774,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
160,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #9,depo,33.801495,42.454733,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
161,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #10,depo,33.770958,42.460388,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
162,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #11,depo,33.776749,42.447568,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
163,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #12,depo,33.789776,42.436808,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
164,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #13,depo,33.794473,42.457543,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
165,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #14,depo,33.794797,42.438456,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
166,Irak - Al Asad Hava Üssü | Mühimmat Depo Alanı (Bunker) #15,depo,33.803071,42.450303,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
167,Irak - Al Asad Hava Üssü | Üs Komuta Kontrol (C2) Merkezi #1,askeri,33.784498,42.439916,100,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Üs Komuta Kontrol (C2) Merkezi. Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 222 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
168,Irak - Al Asad Hava Üssü | MQ-9 Reaper / İHA Apronu #1,hava,33.783455,42.430633,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
169,Irak - Al Asad Hava Üssü | MQ-9 Reaper / İHA Apronu #2,hava,33.792418,42.445082,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
170,Irak - Al Asad Hava Üssü | MQ-9 Reaper / İHA Apronu #3,hava,33.785566,42.442006,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
171,Irak - Al Asad Hava Üssü | MQ-9 Reaper / İHA Apronu #4,hava,33.788136,42.431578,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Asad Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Asad Hava Üssü
172,Irak - Erbil Hava Üssü (Harir) | Ana Pist - Kuzey Düğümü #1,hava,36.239957,44.009279,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Kuzey Düğümü. Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
173,Irak - Erbil Hava Üssü (Harir) | Ana Pist - Güney Düğümü #1,hava,36.232346,44.008209,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Güney Düğümü. Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max -555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
174,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #1,hava,36.231668,44.014473,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
175,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #2,hava,36.238271,44.016941,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
176,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #3,hava,36.226026,44.012427,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
177,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #4,hava,36.246833,44.000376,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
178,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #5,hava,36.227178,44.007775,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
179,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #6,hava,36.240681,44.011152,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
180,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #7,hava,36.237712,44.004132,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
181,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #8,hava,36.242053,44.019716,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
182,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #9,hava,36.237152,44.005492,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
183,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #10,hava,36.248253,44.00026,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
184,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #11,hava,36.238504,44.016149,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
185,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #12,hava,36.243971,44.013947,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
186,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #13,hava,36.241356,44.006797,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
187,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #14,hava,36.24818,43.996038,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
188,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #15,hava,36.235165,44.006815,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
189,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #16,hava,36.242231,44.002899,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
190,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #17,hava,36.229747,44.00675,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
191,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #18,hava,36.240267,44.008688,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
192,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #19,hava,36.245995,44.007346,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
193,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #20,hava,36.229922,44.01141,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
194,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #21,hava,36.234346,43.9966,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
195,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #22,hava,36.234625,43.998658,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
196,Irak - Erbil Hava Üssü (Harir) | HAS (Güçlendirilmiş Uçak Sığınağı) #23,hava,36.240344,44.01768,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Erbil Hava Üssü (Harir) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Erbil Hava Üssü (Harir)
