"ID","Tesis Adı","Kategori","Enlem","Boylam","Kritiklik","Durum","Kaynak","Etiket","Tahmini_Alan_km2","Detayli_Stratejik_Aciklama"
"241","Irak - SIGINT Sinyal İstihbarat İstasyonu [241]","radar","32.297656","42.722141","KRITIK","Kısmi","Açık Kaynak","KRITIK","13.27","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"242","Irak - Petrol Rafinerisi [242]","enerji","34.488045","48.222496","YÜKSEK","Bakımda","İstihbarat Raporu","ÖNCELİKLİ","11.31","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"243","Yunanistan Kıta - Radyoaktif Madde Güvenli Depolama Kompleksi [243]","nukleer","41.043744","23.334875","KRITIK","Bakımda","Hükümet Verisi","KRITIK","15.5","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"244","Suudi Arabistan - Amfibi Hücum Gemisi Limanı [244]","liman","30.448284","34.659547","KRITIK","Bakımda","Açık Kaynak","KRITIK","13.24","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"245","Kıbrıs - Balistik Füze Erken Uyarı Radar Tesisi [245]","radar","34.701574","33.091869","YÜKSEK","Bakımda","Hükümet Verisi","ÖNCELİKLİ","1.1","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"246","Ürdün - Uçuş Kontrol Radar Tesisi [246]","hava","30.946986","35.477327","KRITIK","Planlama","NATO Dokümanı","KRITIK","11.89","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"247","İtalya Güney - Ham Petrol İşleme Tesisi [247]","enerji","39.46881","15.619872","KRITIK","Gizli","Hükümet Verisi","KRITIK","9.19","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"248","Kıbrıs - Silah ve Mühimmat Yeraltı Depolama Tüneli [248]","tunel","34.619949","33.375607","KRITIK","Kısmi","OSINT Analizi","KRITIK","18.2","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"249","Yunanistan Kıta - Denizaltı Deniz Üssü [249]","liman","41.331957","21.686994","YÜKSEK","Gizli","OSINT Analizi","ÖNCELİKLİ","11.73","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"250","Ürdün - Güdümlü Mermi ve Balistik Araştırma Merkezi [250]","arastirma","30.54952","39.177437","KRITIK","Gizli","Alan Araştırması","KRITIK","2.03","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"251","Ürdün - CBRN Araştırma ve Test Tesisi [251]","arastirma","29.674818","37.749794","KRITIK","Kısmi","Alan Araştırması","KRITIK","17.77","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"252","Malta - Stratejik Yakıt Yeraltı Rezerv Deposu [252]","tunel","35.835573","14.349424","YÜKSEK","Kısmi","Hükümet Verisi","ÖNCELİKLİ","13.32","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"253","Doğu Akdeniz - Savaş Uçağı Bakım Onarım ve Revizyon Fabrikası [253]","sanayi","34.623652","32.582476","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","8.67","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"254","Ürdün - Savunma Araştırma Geliştirme Enstitüsü [254]","arastirma","32.266003","38.409431","KRITIK","Gizli","NATO Dokümanı","KRITIK","6.63","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"255","Yunanistan Kıta - Stratejik Yakıt Yeraltı Rezerv Deposu [255]","tunel","39.304856","25.602612","ORTA","Planlama","NATO Dokümanı","NORMAL","6.28","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"256","Yunanistan Kıta - Zırhlı Araç Üretim ve Modifikasyon Tesisi [256]","sanayi","39.998362","20.910446","KRITIK","Planlama","İstihbarat Raporu","KRITIK","11.15","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"257","Yunanistan Kıta - Kritik Altyapı Yeraltı İletişim Tesisi [257]","tunel","40.764813","23.47611","KRITIK","Gizli","NATO Dokümanı","KRITIK","13.52","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"258","Fransa Güney - Mekanize Piyade Tugayı Karargahı [258]","askeri","42.53413","7.380161","YÜKSEK","Planlama","Hükümet Verisi","ÖNCELİKLİ","7.05","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"259","Yunanistan Adalar Bat - Yeraltı Ulusal Komuta Bunkerı [259]","tunel","39.061643","23.137719","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","14.93","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"260","Girit - Deniz Mayın Tarama Birliği Üssü [260]","liman","35.194622","24.792891","YÜKSEK","Planlama","İstihbarat Raporu","ÖNCELİKLİ","18.83","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"261","Suriye Kıyı - Deniz Kuvvetleri Ambar ve Depo Limanı [261]","liman","34.61894","35.536826","ORTA","Aktif","Hükümet Verisi","NORMAL","8.89","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"262","Malta - Komando Özel Kuvvetler Üssü [262]","askeri","35.894265","14.343124","KRITIK","Aktif","Hükümet Verisi","KRITIK","8.63","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"263","Mısır - CBRN Araştırma ve Test Tesisi [263]","arastirma","28.223021","30.770313","YÜKSEK","Bakımda","Alan Araştırması","ÖNCELİKLİ","19.69","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"264","Kıbrıs - ELINT Elektronik İstihbarat Dinleme Noktası [264]","radar","34.55884","32.958336","KRITIK","Planlama","Hükümet Verisi","KRITIK","2.44","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"265","İtalya Güney - Kritik Altyapı Yeraltı İletişim Tesisi [265]","tunel","40.660369","13.079793","KRITIK","Gizli","NATO Dokümanı","KRITIK","16.68","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"266","Suudi Arabistan - Yeraltı Yakıt Depolama Kompleksi [266]","enerji","21.925008","42.938495","DÜŞÜK","Aktif","İstihbarat Raporu","DÜŞÜK","6.3","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"267","Malta - Hükümet Sürekliliği Yeraltı Sığınağı [267]","tunel","35.92936","14.490224","YÜKSEK","Aktif","Hükümet Verisi","ÖNCELİKLİ","3.48","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"268","Suriye Kıyı - Zırhlı Araç Bakım ve İkmal Kompleksi [268]","depo","35.144136","35.982727","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","8.74","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"269","Malta - Lojistik Destek Tugayı Karargahı [269]","askeri","35.909585","14.317672","YÜKSEK","Bakımda","Açık Kaynak","ÖNCELİKLİ","10.23","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"270","Yunanistan Kıta - Hava Cephane ve Füze Deposu [270]","depo","39.80201","20.776716","KRITIK","Bakımda","Uydu Görüntüsü","KRITIK","2.1","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"271","Mısır - Deniz Hava Devriye İstasyonu [271]","hava","23.100945","30.86435","KRITIK","Kısmi","Alan Araştırması","KRITIK","15.1","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"272","Suudi Arabistan - CBRN Kontrol İzleme ve Müdahale Noktası [272]","nukleer","25.439702","48.903803","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","8.82","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"273","İtalya Güney - Elektronik Harp Taktik Birimi [273]","askeri","39.16682","13.499307","ORTA","Gizli","Açık Kaynak","NORMAL","6.24","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"274","İtalya Güney - Zırhlı Muharebe Tugayı Üssü [274]","askeri","37.184276","13.716834","KRITIK","Aktif","NATO Dokümanı","KRITIK","11.9","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"275","Malta - Güneş Enerji Santrali Çiftliği [275]","enerji","35.885085","14.404874","KRITIK","Gizli","OSINT Analizi","KRITIK","3.81","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"276","Suriye Kıyı - Güneş Enerji Santrali Çiftliği [276]","enerji","35.165881","35.605603","YÜKSEK","Planlama","OSINT Analizi","ÖNCELİKLİ","1.73","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"277","Irak - Savunma Gemisi İnşa Tersanesi [277]","sanayi","30.84596","41.27834","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","7.31","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"278","Mısır - Nükleer Araştırma Reaktörü Tesisi [278]","nukleer","25.125986","32.610818","KRITIK","Planlama","Açık Kaynak","KRITIK","6.63","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"279","Fransa Güney - Radyoaktif Madde Güvenli Depolama Kompleksi [279]","nukleer","43.381893","5.380856","KRITIK","Gizli","OSINT Analizi","KRITIK","2.87","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"280","Doğu Akdeniz - CBRN Korumalı Kriz Yönetim Merkezi [280]","tunel","32.178881","32.354805","KRITIK","Aktif","Hükümet Verisi","KRITIK","11.2","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"281","Irak - Savunma Araştırma Geliştirme Enstitüsü [281]","arastirma","35.674963","46.706574","KRITIK","Kısmi","NATO Dokümanı","KRITIK","7.27","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"282","Doğu Akdeniz - Savaş Hazırlık İkmal Deposu [282]","depo","32.173691","34.538653","YÜKSEK","Bakımda","Uydu Görüntüsü","ÖNCELİKLİ","1.59","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"283","İsrail - CBRN Araştırma ve Test Tesisi [283]","arastirma","32.494857","35.062304","KRITIK","Aktif","OSINT Analizi","KRITIK","6.77","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"284","Suudi Arabistan - Amfibi Hücum Gemisi Limanı [284]","liman","26.041291","47.142175","YÜKSEK","Gizli","İstihbarat Raporu","ÖNCELİKLİ","18.06","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"285","Ürdün - Siber Savunma Operasyon Merkezi [285]","radar","31.016345","36.725606","KRITIK","Kısmi","Uydu Görüntüsü","KRITIK","10.7","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"286","Mısır - Askeri Uydu Yer İstasyonu [286]","radar","31.283604","32.711358","KRITIK","Gizli","Alan Araştırması","KRITIK","9.26","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"287","Mısır - CBRN Korumalı Kriz Yönetim Merkezi [287]","tunel","29.287021","29.854503","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","17.47","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"288","Kıbrıs - Savunma Araştırma Geliştirme Enstitüsü [288]","arastirma","35.287356","34.304175","KRITIK","Gizli","İstihbarat Raporu","KRITIK","2.54","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"289","Yunanistan Kıta - Elektronik Harp Araştırma Laboratuvarı [289]","arastirma","40.766935","21.336818","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","16.34","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"290","Doğu Akdeniz - Kritik Altyapı Yeraltı İletişim Tesisi [290]","tunel","34.535793","30.570237","KRITIK","Kısmi","Açık Kaynak","KRITIK","7.53","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"291","Kıbrıs - NATO İleri Lojistik Destek Elemanı [291]","depo","34.916488","32.482845","YÜKSEK","Planlama","İstihbarat Raporu","ÖNCELİKLİ","9.48","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"292","İsrail - Elektronik Savunma Sistem Üretim Merkezi [292]","sanayi","30.027412","35.378858","DÜŞÜK","Aktif","Açık Kaynak","DÜŞÜK","5.16","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"293","İsrail - Nükleer Silah Depolama ve Bakım Tesisi [293]","nukleer","30.068175","35.754362","YÜKSEK","Planlama","Uydu Görüntüsü","ÖNCELİKLİ","6.06","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"294","Kıbrıs - Nükleer Silah Depolama ve Bakım Tesisi [294]","nukleer","34.824205","33.751537","ORTA","Kısmi","NATO Dokümanı","NORMAL","10.74","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"295","Irak - NATO Yakıt ve Erzak İkmal Limanı [295]","liman","33.519931","41.222606","KRITIK","Gizli","Hükümet Verisi","KRITIK","4.85","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"296","Malta - Güdümlü Mermi ve Balistik Araştırma Merkezi [296]","arastirma","35.774926","14.467518","ORTA","Gizli","NATO Dokümanı","NORMAL","10.17","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"297","Fransa Güney - Savaş Uçağı Bakım Onarım ve Revizyon Fabrikası [297]","sanayi","43.220398","5.710407","KRITIK","Planlama","Hükümet Verisi","KRITIK","14.96","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
